あいどる	らんく	ID+p名	すこあ	
最上静香	190位	ID;1400000000000051152みずうみ	201282	1
最上静香	191位	ID;1200000000000076452tenko0305	199247	1
最上静香	192位	ID;1400000000000075614有刺鉄線	194822	1
最上静香	193位	ID;400000000000007915かなで	188663	1
最上静香	194位	ID;500000000000007744ポン	182445	1
最上静香	195位	ID;800000000000083821lilac	181950	1
最上静香	196位	ID;1300000000000043391ナカ	179588	1
最上静香	197位	ID;200000000000032037ジンクスj	176425	1
最上静香	198位	ID;1000000000000001994カーファ	175898	1
最上静香	199位	ID;1200000000000074109はら	174935	1
最上静香	200位	ID;80865青波	173063	1
最上静香	201位	ID;700000000000084085ユウサイP	170247	1
最上静香	202位	ID;1100000000000094701Lose	162186	1
最上静香	203位	ID;500000000000074795ライゼンダー	161623	1
最上静香	204位	ID;1500000000000080750hayate	160868	1
最上静香	205位	ID;800000000000031133aqua	160785	1
最上静香	206位	ID;1000000000000000136あるかーど	155838	1
最上静香	207位	ID;100000000000034101のの@いけるしかばね	155303	1
最上静香	208位	ID;1500000000000005534空衛門	154809	1
最上静香	209位	ID;900000000000002252nova	153340	1
最上静香	210位	ID;700000000000097809ban	151865	1
最上静香	211位	ID;800000000000025147コレギ	149370	1
最上静香	212位	ID;1100000000000092933カルピス(原液)	145360	1
最上静香	213位	ID;300000000000079153せぬ	140780	1
最上静香	214位	ID;1000000000000101868ひろせ	140129	1
最上静香	215位	ID;1100000000000099203waon	139712	1
最上静香	216位	ID;200000000000001574ビゼン	139272	1
最上静香	217位	ID;800000000000086733かっきー	138141	1
最上静香	218位	ID;400000000000096993高順	137771	1
最上静香	219位	ID;1200000000000024109ハンマーＰ@HammerChihayaP	132694	1
最上静香	220位	ID;700000000000100904あ氏	132339	1
最上静香	221位	ID;600000000000002097エンド	131262	1
最上静香	222位	ID;100000000000014075如月  春貴	129523	1
最上静香	223位	ID;500000000000079335小豆嶋	128599	1
最上静香	224位	ID;700000000000022389エストランテ	126672	1
最上静香	225位	ID;700000000000023441ネコショウ	125116	1
最上静香	226位	ID;1400000000000036424ゴールドEX	122136	1
最上静香	227位	ID;500000000000001631もりちゃん	121214	1
最上静香	228位	ID;1300000000000001031サイズ	120917	1
最上静香	229位	ID;700000000000065819mew	119486	1
最上静香	230位	ID;600000000000051715Tomoya	118568	1
最上静香	231位	ID;100000000000095292Player 1006230865	115999	1
最上静香	232位	ID;1000000000000102395ぱん	114904	1
最上静香	233位	ID;200000000000000986はじー	109789	1
最上静香	234位	ID;500000000000051218ぐー	109693	1
最上静香	235位	ID;900000000000040333たか	109031	1
最上静香	236位	ID;98100蒼龍	108150	1
最上静香	237位	ID;500000000000037155ｻｲﾋｮｰ	107745	1
最上静香	238位	ID;1200000000000027640いの	103607	1
最上静香	239位	ID;100000000000079434シルキー@同僚募集中	101813	1
最上静香	240位	ID;1000000000000048031コアラのマーチ	101640	1
最上静香	241位	ID;1200000000000096077zaki	100943	1
最上静香	242位	ID;300000000000002246TAK	100351	1
最上静香	243位	ID;1500000000000080214新月	94843	1
最上静香	244位	ID;1400000000000049183ゆにこん	93214	1
最上静香	245位	ID;200000000000100940Keuna	93210	1
最上静香	246位	ID;800000000000081683アドレナリン子	93122	1
最上静香	247位	ID;400000000000023355タカタ	92463	1
最上静香	248位	ID;900000000000053507ぴんたろう	91552	1
最上静香	249位	ID;1100000000000007152翠瑠	87837	1
最上静香	250位	ID;600000000000100059skibifans	87631	1
最上静香	251位	ID;1120ひで	87341	1
最上静香	252位	ID;900000000000097411べーさん	86371	1
最上静香	253位	ID;1200000000000002200カズゲーマー LV1	83518	1
最上静香	254位	ID;1000000000000004602コースタン	83275	1
最上静香	255位	ID;1400000000000096016Unlimit	80075	1
最上静香	256位	ID;97472そー	78257	1
最上静香	257位	ID;200000000000086835frad	77114	1
最上静香	258位	ID;1500000000000004914わらわら	77066	1
最上静香	259位	ID;1100000000000087074RINKOU	73830	1
最上静香	260位	ID;1000000000000003081はいぼーる	70017	1
最上静香	261位	ID;1400000000000004009マリモ	69902	1
最上静香	262位	ID;400000000000006006給料泥棒	69872	1
最上静香	263位	ID;400000000000007143球磨	69137	1
最上静香	264位	ID;1400000000000005410okaG	68973	1
最上静香	265位	ID;600000000000045924ヤマ	68670	1
最上静香	266位	ID;600000000000102264やっほー	68367	1
最上静香	267位	ID;600000000000029479disk360	66475	1
最上静香	268位	ID;100000000000050874AKU495	64930	1
最上静香	269位	ID;1000000000000082344爆龍	64712	1
最上静香	270位	ID;100000000000097203よしの	64580	1
最上静香	271位	ID;300000000000101330ArchiP	64540	1
最上静香	272位	ID;1000000000000001784オルカ	63382	1
最上静香	273位	ID;1000000000000074709コショウ	63378	1
最上静香	274位	ID;100000000000098893みうら	62563	1
最上静香	275位	ID;1400000000000026239きゅーぶ	61872	1
最上静香	276位	ID;1200000000000085295さぎー	61867	1
最上静香	277位	ID;1500000000000098221せ	60626	1
最上静香	278位	ID;300000000000000370ねこごろん	60328	1
最上静香	279位	ID;500000000000000988らす	59604	1
最上静香	280位	ID;54737饂飩のドリンクバー	59310	1
最上静香	281位	ID;1200000000000101915テトロン	58976	1
最上静香	282位	ID;700000000000034438リクロ	58111	1
最上静香	283位	ID;730星澪	57851	1
最上静香	284位	ID;400000000000074767ノラ	57825	1
最上静香	285位	ID;1100000000000002110へとー	55078	1
最上静香	286位	ID;700000000000076354フロル	54971	1
最上静香	287位	ID;1300000000000015456びあほ	54675	1
最上静香	288位	ID;1100000000000050628Libra(リブラ)	54079	1
最上静香	289位	ID;700000000000001862ハイネグフのNサブ	53536	1
最上静香	290位	ID;100000000000042208神楽	52871	1
最上静香	291位	ID;700000000000085886九条綾瀬	52553	1
最上静香	292位	ID;400000000000096815・	52460	1
最上静香	293位	ID;600000000000053554Atomu	52075	1
最上静香	294位	ID;200000000000002212Pisces	51844	1
最上静香	295位	ID;900000000000081981ゆぅ～でぃ～	51557	1
最上静香	296位	ID;1300000000000000325ひろゆきちゃん	50515	1
最上静香	297位	ID;96270ころころ♪	50410	1
最上静香	298位	ID;88469アラタ	49807	1
最上静香	299位	ID;200000000000003809てるお	49794	1
最上静香	300位	ID;1100000000000100627teketeke	48914	1

伊吹翼	1位	ID;800000000000026839はやてぃん	12516179	1
伊吹翼	2位	ID;1500000000000061976bd8z	8497658	1
伊吹翼	3位	ID;1400000000000042374直心	4383934	1
伊吹翼	4位	ID;400000000000072439ぷりん	2830000	1
伊吹翼	5位	ID;400000000000083889やとり	2830000	1
伊吹翼	6位	ID;200000000000029724えるえる	2830000	1
伊吹翼	7位	ID;1300000000000001002日坂	2830000	1
伊吹翼	8位	ID;400000000000073549リュカ	2657534	1
伊吹翼	9位	ID;1500000000000099562Kiop	2614189	1
伊吹翼	10位	ID;1400000000000059308yuki局長@ジャイロゾンビ	2353791	1
伊吹翼	11位	ID;600000000000053309無銘	2347459	1
伊吹翼	12位	ID;400000000000074767ノラ	2248265	1
伊吹翼	13位	ID;400000000000004600あー	2196989	1
伊吹翼	14位	ID;1500000000000092963ピオン	2125596	1
伊吹翼	15位	ID;700000000000022295ruta	2087148	1
伊吹翼	16位	ID;1500000000000007754はぼっく	2000682	1
伊吹翼	17位	ID;1200000000000057882piro	1945935	1
伊吹翼	18位	ID;500000000000002317みかにゃん	1806999	1
伊吹翼	19位	ID;1400000000000002768レンス	1806155	1
伊吹翼	20位	ID;7372ちんたら	1805777	1
伊吹翼	21位	ID;800000000000052039yuke	1800183	1
伊吹翼	22位	ID;200000000000008759Nori@	1800160	1
伊吹翼	23位	ID;300000000000096024むーん	1776817	1
伊吹翼	24位	ID;1400000000000096914士音	1768955	1
伊吹翼	25位	ID;1500000000000077442GaheWu	1767570	1
伊吹翼	26位	ID;600000000000074130たかお	1744617	1
伊吹翼	27位	ID;400000000000093057シノン@同僚募集中	1717551	1
伊吹翼	28位	ID;500000000000031421ドンキー小朝	1705126	1
伊吹翼	29位	ID;700000000000000742ｻﾞﾝ	1694686	1
伊吹翼	30位	ID;1000000000000053234まつらいP	1664984	1
伊吹翼	31位	ID;1500000000000056627Za	1638624	1
伊吹翼	32位	ID;100000000000051072ごつと	1637180	1
伊吹翼	33位	ID;700000000000003821夜鳴鳥	1607018	1
伊吹翼	34位	ID;62161mlZ2	1602973	1
伊吹翼	35位	ID;400000000000001128U10	1585340	1
伊吹翼	36位	ID;1300000000000096876斬月・シン	1560505	1
伊吹翼	37位	ID;900000000000056223白圭	1546610	1
伊吹翼	38位	ID;1200000000000009086ぺたくす	1540948	1
伊吹翼	39位	ID;100000000000000819閣下の奴隷P	1530515	1
伊吹翼	40位	ID;1300000000000000189サトキチ	1518624	1
伊吹翼	41位	ID;100000000000022348なの	1515807	1
伊吹翼	42位	ID;500000000000081859はっくしょん8801	1504579	1
伊吹翼	43位	ID;700000000000008773いんがん	1501718	1
伊吹翼	44位	ID;1400000000000000174二曲輪	1444799	1
伊吹翼	45位	ID;300000000000054928デスティニー	1434130	1
伊吹翼	46位	ID;200000000000021738とけたみ	1389052	1
伊吹翼	47位	ID;700000000000006251アルト	1365455	1
伊吹翼	48位	ID;1000000000000080621Cycrop	1321032	1
伊吹翼	49位	ID;700000000000060668依楠	1318103	1
伊吹翼	50位	ID;600000000000044847iy6	1287813	1
伊吹翼	51位	ID;1300000000000005157あるく	1277450	1
伊吹翼	52位	ID;1200000000000000089フロイド	1265260	1
伊吹翼	53位	ID;100000000000014337テト37	1260975	1
伊吹翼	54位	ID;1200000000000093514ほぁー。@同僚募集中	1240652	1
伊吹翼	55位	ID;1100000000000007085のんけ	1237984	1
伊吹翼	56位	ID;1500000000000059819jagarico	1215099	1
伊吹翼	57位	ID;200000000000026379ウィーク	1205767	1
伊吹翼	58位	ID;400000000000052729どん	1201474	1
伊吹翼	59位	ID;500000000000086725iOSきち	1156962	1
伊吹翼	60位	ID;100000000000052334Noir	1134124	1
伊吹翼	61位	ID;700000000000009474インティライミP＠盛岡公演来るまで隠居	1130249	1
伊吹翼	62位	ID;1200000000000091881ミキヒロ	1127495	1
伊吹翼	63位	ID;700000000000086035ブヨウ	1121980	1
伊吹翼	64位	ID;400000000000033504《情弱》のｈｂｋ11	1120050	1
伊吹翼	65位	ID;200000000000003742こうすけ	1109351	1
伊吹翼	66位	ID;400000000000086098AAS	1109122	1
伊吹翼	67位	ID;600000000000031768睦月	1087281	1
伊吹翼	68位	ID;500000000000095870れいぴあ	1059707	1
伊吹翼	69位	ID;500000000000000012スーケー	1055326	1
伊吹翼	70位	ID;100000000000003405でじ	1041902	1
伊吹翼	71位	ID;1300000000000057141ガースー	1019845	1
伊吹翼	72位	ID;200000000000024201よみた	1007189	1
伊吹翼	73位	ID;400000000000061609AyuMu	1003337	1
伊吹翼	74位	ID;1000000000000001291かけ	994944	1
伊吹翼	75位	ID;600000000000009091モ蔵@田ちゃんの良さ	961661	1
伊吹翼	76位	ID;1100000000000029021cortex-A9	958766	1
伊吹翼	77位	ID;900000000000005406式神	957544	1
伊吹翼	78位	ID;1300000000000072553`kito	938095	1
伊吹翼	79位	ID;700000000000000591モミジイ	925068	1
伊吹翼	80位	ID;900000000000084431サバ＠翼P	915162	1
伊吹翼	81位	ID;80327全身黄仮面	909624	1
伊吹翼	82位	ID;700000000000063310ひでき	908456	1
伊吹翼	83位	ID;9847ライトニング	906810	1
伊吹翼	84位	ID;200000000000079524むうきち	902619	1
伊吹翼	85位	ID;1200000000000049047Ticking Time BOB JONSON	872081	1
伊吹翼	86位	ID;900000000000001438ﾊﾞｰﾄﾞ	867304	1
伊吹翼	87位	ID;300000000000003485kyunpo	855657	1
伊吹翼	88位	ID;700000000000052605タビィ	854979	1
伊吹翼	89位	ID;1200000000000057074asa	844886	1
伊吹翼	90位	ID;700000000000007063もっさん	840794	1
伊吹翼	91位	ID;100000000000032354ニカ	832884	1
伊吹翼	92位	ID;1500000000000000759ダイヤ	777374	1
伊吹翼	93位	ID;1100000000000020790おたわ	760053	1
伊吹翼	94位	ID;1100000000000016926matk@同僚募集中	741122	1
伊吹翼	95位	ID;1300000000000001952kashin	739086	1
伊吹翼	96位	ID;1000000000000003267ハクロ	685739	1
伊吹翼	97位	ID;1000000000000099427イザーレ	681316	1
伊吹翼	98位	ID;400000000000006207以蔵	660217	1
伊吹翼	99位	ID;300000000000002168hn273	657964	1
伊吹翼	100位	ID;600000000000001772烈夢	652289	1
伊吹翼	101位	ID;400000000000026069Yuki	648063	1
伊吹翼	102位	ID;700000000000017609クガ。	643615	1
伊吹翼	103位	ID;1200000000000004667こひえモン。	633730	1
伊吹翼	104位	ID;600000000000050764ハム	624206	1
伊吹翼	105位	ID;1400000000000081289ヒノ	623769	1
伊吹翼	106位	ID;200000000000097118ミナガルデ	601381	1
伊吹翼	107位	ID;300000000000022337まそう	585911	1
伊吹翼	108位	ID;900000000000018630フヒト	570229	1
伊吹翼	109位	ID;1100000000000083772さくら	569442	1
伊吹翼	110位	ID;300ワセドン	561883	1
伊吹翼	111位	ID;300000000000002483しろまんじゅう	555664	1
伊吹翼	112位	ID;1300000000000052946つきかげ	549770	1
伊吹翼	113位	ID;700000000000056328よだれむし	532838	1
伊吹翼	114位	ID;300000000000075077パルプンテ	531657	1
伊吹翼	115位	ID;1400000000000098355まわしげり	527053	1
伊吹翼	116位	ID;300000000000079238さもん	520777	1
伊吹翼	117位	ID;1500000000000015408piyo325	518819	1
伊吹翼	118位	ID;900000000000046644ユウキ	515738	1
伊吹翼	119位	ID;1000000000000026834からたま	511602	1
伊吹翼	120位	ID;100000000000000369ロード	450608	1
伊吹翼	121位	ID;1300000000000057106沖田りっく	448692	1
伊吹翼	122位	ID;1400000000000000966桃咲	441242	1
伊吹翼	123位	ID;1500000000000001938かわでん	415952	1
伊吹翼	124位	ID;300000000000094388磯田	404181	1
伊吹翼	125位	ID;1200000000000018931joy	393037	1
伊吹翼	126位	ID;1400000000000082629sitera765	386871	1
伊吹翼	127位	ID;400000000000007540くんくん	377490	1
伊吹翼	128位	ID;800000000000032171ラインナフ	352526	1
伊吹翼	129位	ID;700000000000008092でんちゅ	345167	1
伊吹翼	130位	ID;1100000000000078031ロクサス	328179	1
伊吹翼	131位	ID;600000000000085404べこ	322740	1
伊吹翼	132位	ID;1500000000000062336ぐんないめあ	314981	1
伊吹翼	133位	ID;85813けんも	308739	1
伊吹翼	134位	ID;1000000000000019323プラス	300735	1
伊吹翼	135位	ID;400000000000030210ツバサ	294726	1
伊吹翼	136位	ID;400000000000053761白玉	283889	1
伊吹翼	137位	ID;400000000000073666しばさき	282681	1
伊吹翼	138位	ID;100000000000096809ひまじん	279532	1
伊吹翼	139位	ID;1200000000000062452ジョージ	270555	1
伊吹翼	140位	ID;900000000000005700あやしろ	269223	1
伊吹翼	141位	ID;600000000000006600ユウキ	268071	1
伊吹翼	142位	ID;200000000000083044ななせ	265193	1
伊吹翼	143位	ID;700000000000000656小龍砲	263228	1
伊吹翼	144位	ID;1300000000000046363AZURE	258317	1
伊吹翼	145位	ID;600000000000005393古河	253490	1
